12, 775, 172, 19.02.2021, 122, 31.12.2020
13, 800, 172, 19.02.2021, 158, 05.02.2021
14, 740, 172, 19.02.2021, 158, 05.02.2021
15, 965, 172, 19.02.2021, 158, 05.02.2021
16, 580, 172, 19.02.2021, 148, 26.01.2021
17, 135, 172, 19.02.2021, 148, 26.01.2021
18, 415, 172, 19.02.2021, 148, 26.01.2021
19, 520, 172, 19.02.2021, 148, 26.01.2021
20, 275, 172, 19.02.2021, 148, 26.01.2021
21, 220, 172, 19.02.2021, 148, 26.01.2021
22, 360, 172, 19.02.2021, 148, 26.01.2021
9, 984, 179, 26.02.2021, 130, 08.01.2021
11, 1120, 179, 26.02.2021, 130, 08.01.2021
12, 972, 179, 26.02.2021, 130, 08.01.2021
13, 1156, 179, 26.02.2021, 165, 12.02.2021
14, 984, 179, 26.02.2021, 165, 12.02.2021
15, 1238, 179, 26.02.2021, 165, 12.02.2021
16, 854, 179, 26.02.2021, 156, 03.02.2021
17, 195, 179, 26.02.2021, 156, 03.02.2021
18, 517, 179, 26.02.2021, 156, 03.02.2021
19, 691, 179, 26.02.2021, 156, 03.02.2021
20, 364, 179, 26.02.2021, 156, 03.02.2021
21, 302, 179, 26.02.2021, 156, 03.02.2021
22, 455, 179, 26.02.2021, 156, 03.02.2021
9, 1515, 186, 05.03.2021, 137, 15.01.2021
10, 500, 186, 05.03.2021, 137, 15.01.2021
11, 2852, 186, 05.03.2021, 137, 15.01.2021
12, 1738, 186, 05.03.2021, 137, 15.01.2021
13, 2910, 186, 05.03.2021, 172, 19.02.2021
14, 1515, 186, 05.03.2021, 172, 19.02.2021
15, 2091, 186, 05.03.2021, 172, 19.02.2021
16, 2499, 186, 05.03.2021, 163, 10.02.2021
17, 236, 186, 05.03.2021, 163, 10.02.2021
18, 945, 186, 05.03.2021, 163, 10.02.2021
19, 1069, 186, 05.03.2021, 163, 10.02.2021
20, 563, 186, 05.03.2021, 163, 10.02.2021
21, 411, 186, 05.03.2021, 163, 10.02.2021
22, 793, 186, 05.03.2021, 163, 10.02.2021
9, 960, 193, 12.03.2021, 144, 22.01.2021
10, 500, 193, 12.03.2021, 144, 22.01.2021
11, 1105, 193, 12.03.2021, 144, 22.01.2021
12, 950, 193, 12.03.2021, 144, 22.01.2021
13, 1140, 193, 12.03.2021, 179, 26.02.2021
14, 960, 193, 12.03.2021, 179, 26.02.2021
15, 1210, 193, 12.03.2021, 179, 26.02.2021
16, 845, 193, 12.03.2021, 170, 17.02.2021
17, 190, 193, 12.03.2021, 170, 17.02.2021
18, 505, 193, 12.03.2021, 170, 17.02.2021
19, 675, 193, 12.03.2021, 170, 17.02.2021
20, 355, 193, 12.03.2021, 170, 17.02.2021
21, 295, 193, 12.03.2021, 170, 17.02.2021
22, 445, 193, 12.03.2021, 170, 17.02.2021
9, 960, 200, 19.03.2021, 146, 24.01.2021
11, 1105, 200, 19.03.2021, 146, 24.01.2021
12, 950, 200, 19.03.2021, 146, 24.01.2021
13, 1140, 200, 19.03.2021, 186, 05.03.2021
14, 960, 200, 19.03.2021, 186, 05.03.2021
15, 1210, 200, 19.03.2021, 186, 05.03.2021
16, 845, 200, 19.03.2021, 176, 23.02.2021
17, 190, 200, 19.03.2021, 176, 23.02.2021
18, 505, 200, 19.03.2021, 176, 23.02.2021
19, 675, 200, 19.03.2021, 176, 23.02.2021
20, 355, 200, 19.03.2021, 176, 23.02.2021
21, 295, 200, 19.03.2021, 176, 23.02.2021
22, 445, 200, 19.03.2021, 176, 23.02.2021
9, 940, 207, 26.03.2021, 151, 29.01.2021
10, 500, 207, 26.03.2021, 151, 29.01.2021
11, 1084, 207, 26.03.2021, 151, 29.01.2021
12, 926, 207, 26.03.2021, 151, 29.01.2021
13, 1114, 207, 26.03.2021, 193, 12.03.2021
14, 940, 207, 26.03.2021, 193, 12.03.2021
15, 1188, 207, 26.03.2021, 193, 12.03.2021
16, 822, 207, 26.03.2021, 183, 02.03.2021
17, 184, 207, 26.03.2021, 183, 02.03.2021
18, 490, 207, 26.03.2021, 183, 02.03.2021
19, 673, 207, 26.03.2021, 183, 02.03.2021
20, 345, 207, 26.03.2021, 183, 02.03.2021
21, 292, 207, 26.03.2021, 183, 02.03.2021
22, 436, 207, 26.03.2021, 183, 02.03.2021
9, 1420, 213, 01.04.2021, 157, 04.02.2021
10, 500, 213, 01.04.2021, 157, 04.02.2021
11, 2992, 213, 01.04.2021, 157, 04.02.2021
12, 1396, 213, 01.04.2021, 157, 04.02.2021
13, 3044, 213, 01.04.2021, 199, 18.03.2021
14, 1420, 213, 01.04.2021, 199, 18.03.2021
15, 1776, 213, 01.04.2021, 199, 18.03.2021
16, 2612, 213, 01.04.2021, 190, 09.03.2021
17, 280, 213, 01.04.2021, 190, 09.03.2021
18, 744, 213, 01.04.2021, 190, 09.03.2021
19, 992, 213, 01.04.2021, 190, 09.03.2021
20, 528, 213, 01.04.2021, 190, 09.03.2021
21, 432, 213, 01.04.2021, 190, 09.03.2021
22, 652, 213, 01.04.2021, 190, 09.03.2021
9, 1775, 221, 09.04.2021, 171, 18.02.2021
10, 500, 221, 09.04.2021, 171, 18.02.2021
11, 3318, 221, 09.04.2021, 171, 18.02.2021
12, 2167, 221, 09.04.2021, 171, 18.02.2021
13, 3383, 221, 09.04.2021, 205, 24.03.2021
14, 1775, 221, 09.04.2021, 205, 24.03.2021
15, 2642, 221, 09.04.2021, 205, 24.03.2021
16, 2843, 221, 09.04.2021, 198, 17.03.2021
17, 350, 221, 09.04.2021, 198, 17.03.2021
18, 1352, 221, 09.04.2021, 198, 17.03.2021
19, 1240, 221, 09.04.2021, 198, 17.03.2021
20, 660, 221, 09.04.2021, 198, 17.03.2021
21, 540, 221, 09.04.2021, 198, 17.03.2021
22, 815, 221, 09.04.2021, 198, 17.03.2021
9, 2658, 228, 16.04.2021, 178, 25.02.2021
10, 500, 228, 16.04.2021, 178, 25.02.2021
11, 2191, 228, 16.04.2021, 178, 25.02.2021
12, 2210, 228, 16.04.2021, 178, 25.02.2021
13, 2296, 228, 16.04.2021, 212, 31.03.2021
14, 2658, 228, 16.04.2021, 212, 31.03.2021
15, 2846, 228, 16.04.2021, 212, 31.03.2021
16, 1555, 228, 16.04.2021, 203, 22.03.2021
17, 430, 228, 16.04.2021, 203, 22.03.2021
18, 1227, 228, 16.04.2021, 203, 22.03.2021
19, 1884, 228, 16.04.2021, 203, 22.03.2021
20, 980, 228, 16.04.2021, 203, 22.03.2021
21, 741, 228, 16.04.2021, 203, 22.03.2021
22, 983, 228, 16.04.2021, 203, 22.03.2021
9, 1775, 235, 23.04.2021, 185, 04.03.2021
10, 500, 235, 23.04.2021, 185, 04.03.2021
11, 2030, 235, 23.04.2021, 185, 04.03.2021
12, 2159, 235, 23.04.2021, 185, 04.03.2021
13, 2095, 235, 23.04.2021, 221, 09.04.2021
14, 1775, 235, 23.04.2021, 221, 09.04.2021
15, 2634, 235, 23.04.2021, 221, 09.04.2021
16, 1555, 235, 23.04.2021, 210, 29.03.2021
17, 350, 235, 23.04.2021, 210, 29.03.2021
18, 930, 235, 23.04.2021, 210, 29.03.2021
19, 1240, 235, 23.04.2021, 210, 29.03.2021
20, 660, 235, 23.04.2021, 210, 29.03.2021
21, 540, 235, 23.04.2021, 210, 29.03.2021
22, 1229, 235, 23.04.2021, 210, 29.03.2021
9, 1651, 242, 30.04.2021, 193, 12.03.2021
10, 500, 242, 30.04.2021, 193, 12.03.2021
11, 4036, 242, 30.04.2021, 193, 12.03.2021
12, 1616, 242, 30.04.2021, 193, 12.03.2021
13, 4086, 242, 30.04.2021, 228, 16.04.2021
14, 1651, 242, 30.04.2021, 228, 16.04.2021
15, 2063, 242, 30.04.2021, 228, 16.04.2021
16, 3589, 242, 30.04.2021, 219, 07.04.2021
17, 327, 242, 30.04.2021, 219, 07.04.2021
18, 862, 242, 30.04.2021, 219, 07.04.2021
19, 1161, 242, 30.04.2021, 219, 07.04.2021
20, 610, 242, 30.04.2021, 219, 07.04.2021
21, 497, 242, 30.04.2021, 219, 07.04.2021
22, 754, 242, 30.04.2021, 219, 07.04.2021
9, 1935, 249, 07.05.2021, 199, 18.03.2021
10, 510, 249, 07.05.2021, 199, 18.03.2021
11, 1807, 249, 07.05.2021, 199, 18.03.2021
12, 1913, 249, 07.05.2021, 199, 18.03.2021
13, 1906, 249, 07.05.2021, 235, 23.04.2021
14, 1935, 249, 07.05.2021, 235, 23.04.2021
15, 2399, 249, 07.05.2021, 235, 23.04.2021
16, 1321, 249, 07.05.2021, 225, 13.04.2021
17, 318, 249, 07.05.2021, 225, 13.04.2021
18, 1313, 249, 07.05.2021, 225, 13.04.2021
19, 1333, 249, 07.05.2021, 225, 13.04.2021
20, 770, 249, 07.05.2021, 225, 13.04.2021
21, 585, 249, 07.05.2021, 225, 13.04.2021
22, 600, 249, 07.05.2021, 225, 13.04.2021
9, 1772, 256, 14.05.2021, 206, 25.03.2021
10, 500, 256, 14.05.2021, 206, 25.03.2021
11, 1870, 256, 14.05.2021, 206, 25.03.2021
12, 2118, 256, 14.05.2021, 206, 25.03.2021
13, 1925, 256, 14.05.2021, 241, 29.04.2021
14, 1772, 256, 14.05.2021, 241, 29.04.2021
15, 2558, 256, 14.05.2021, 241, 29.04.2021
16, 1430, 256, 14.05.2021, 231, 19.04.2021
17, 325, 256, 14.05.2021, 231, 19.04.2021
18, 855, 256, 14.05.2021, 231, 19.04.2021
19, 1282, 256, 14.05.2021, 231, 19.04.2021
20, 605, 256, 14.05.2021, 231, 19.04.2021
21, 495, 256, 14.05.2021, 231, 19.04.2021
22, 1263, 256, 14.05.2021, 231, 19.04.2021
9, 1308, 263, 21.05.2021, 213, 01.04.2021
10, 500, 263, 21.05.2021, 213, 01.04.2021
11, 1496, 263, 21.05.2021, 213, 01.04.2021
12, 1284, 263, 21.05.2021, 213, 01.04.2021
13, 1540, 263, 21.05.2021, 248, 06.05.2021
14, 1308, 263, 21.05.2021, 248, 06.05.2021
15, 1636, 263, 21.05.2021, 248, 06.05.2021
16, 1144, 263, 21.05.2021, 239, 27.04.2021
17, 260, 263, 21.05.2021, 239, 27.04.2021
18, 684, 263, 21.05.2021, 239, 27.04.2021
19, 916, 263, 21.05.2021, 239, 27.04.2021
20, 484, 263, 21.05.2021, 239, 27.04.2021
21, 396, 263, 21.05.2021, 239, 27.04.2021
22, 600, 263, 21.05.2021, 239, 27.04.2021
9, 1173, 270, 28.05.2021, 221, 09.04.2021
10, 500, 270, 28.05.2021, 221, 09.04.2021
11, 1333, 270, 28.05.2021, 221, 09.04.2021
12, 1157, 270, 28.05.2021, 221, 09.04.2021
13, 1378, 270, 28.05.2021, 254, 12.05.2021
14, 1173, 270, 28.05.2021, 254, 12.05.2021
15, 1471, 270, 28.05.2021, 254, 12.05.2021
16, 1019, 270, 28.05.2021, 247, 05.05.2021
17, 233, 270, 28.05.2021, 247, 05.05.2021
18, 614, 270, 28.05.2021, 247, 05.05.2021
19, 818, 270, 28.05.2021, 247, 05.05.2021
20, 436, 270, 28.05.2021, 247, 05.05.2021
21, 359, 270, 28.05.2021, 247, 05.05.2021
22, 543, 270, 28.05.2021, 247, 05.05.2021
9, 1624, 277, 04.06.2021, 227, 15.04.2021
10, 500, 277, 04.06.2021, 227, 15.04.2021
11, 3825, 277, 04.06.2021, 227, 15.04.2021
12, 1936, 277, 04.06.2021, 227, 15.04.2021
13, 3777, 277, 04.06.2021, 261, 19.05.2021
14, 1624, 277, 04.06.2021, 261, 19.05.2021
15, 2399, 277, 04.06.2021, 261, 19.05.2021
16, 3362, 277, 04.06.2021, 254, 12.05.2021
17, 270, 277, 04.06.2021, 254, 12.05.2021
18, 1306, 277, 04.06.2021, 254, 12.05.2021
19, 1053, 277, 04.06.2021, 254, 12.05.2021
20, 764, 277, 04.06.2021, 254, 12.05.2021
21, 415, 277, 04.06.2021, 254, 12.05.2021
22, 630, 277, 04.06.2021, 254, 12.05.2021
9, 1832, 284, 11.06.2021, 233, 21.04.2021
10, 500, 284, 11.06.2021, 233, 21.04.2021
11, 1603, 284, 11.06.2021, 233, 21.04.2021
12, 1811, 284, 11.06.2021, 233, 21.04.2021
13, 1785, 284, 11.06.2021, 269, 27.05.2021
14, 1832, 284, 11.06.2021, 269, 27.05.2021
15, 2214, 284, 11.06.2021, 269, 27.05.2021
16, 1200, 284, 11.06.2021, 261, 19.05.2021
17, 333, 284, 11.06.2021, 261, 19.05.2021
18, 715, 284, 11.06.2021, 261, 19.05.2021
19, 1392, 284, 11.06.2021, 261, 19.05.2021
20, 510, 284, 11.06.2021, 261, 19.05.2021
21, 585, 284, 11.06.2021, 261, 19.05.2021
22, 1096, 284, 11.06.2021, 261, 19.05.2021
9, 1370, 291, 18.06.2021, 240, 28.04.2021
10, 500, 291, 18.06.2021, 240, 28.04.2021
11, 1570, 291, 18.06.2021, 240, 28.04.2021
12, 1345, 291, 18.06.2021, 240, 28.04.2021
13, 1615, 291, 18.06.2021, 277, 04.06.2021
14, 1370, 291, 18.06.2021, 277, 04.06.2021
15, 1715, 291, 18.06.2021, 277, 04.06.2021
16, 1200, 291, 18.06.2021, 268, 26.05.2021
17, 270, 291, 18.06.2021, 268, 26.05.2021
18, 715, 291, 18.06.2021, 268, 26.05.2021
19, 960, 291, 18.06.2021, 268, 26.05.2021
20, 510, 291, 18.06.2021, 268, 26.05.2021
21, 415, 291, 18.06.2021, 268, 26.05.2021
22, 630, 291, 18.06.2021, 268, 26.05.2021
9, 1334, 298, 25.06.2021, 249, 07.05.2021
10, 500, 298, 25.06.2021, 249, 07.05.2021
11, 1522, 298, 25.06.2021, 249, 07.05.2021
12, 1295, 298, 25.06.2021, 249, 07.05.2021
13, 1567, 298, 25.06.2021, 284, 11.06.2021
14, 1334, 298, 25.06.2021, 284, 11.06.2021
15, 1659, 298, 25.06.2021, 284, 11.06.2021
16, 1158, 298, 25.06.2021, 275, 02.06.2021
17, 267, 298, 25.06.2021, 275, 02.06.2021
18, 690, 298, 25.06.2021, 275, 02.06.2021
19, 930, 298, 25.06.2021, 275, 02.06.2021
20, 501, 298, 25.06.2021, 275, 02.06.2021
21, 409, 298, 25.06.2021, 275, 02.06.2021
22, 605, 298, 25.06.2021, 275, 02.06.2021
9, 1852, 305, 02.07.2021, 256, 14.05.2021
10, 500, 305, 02.07.2021, 256, 14.05.2021
11, 3479, 305, 02.07.2021, 256, 14.05.2021
12, 1948, 305, 02.07.2021, 256, 14.05.2021
13, 3563, 305, 02.07.2021, 291, 18.06.2021
14, 1852, 305, 02.07.2021, 291, 18.06.2021
15, 2385, 305, 02.07.2021, 291, 18.06.2021
16, 3042, 305, 02.07.2021, 282, 09.06.2021
17, 285, 305, 02.07.2021, 282, 09.06.2021
18, 1164, 305, 02.07.2021, 282, 09.06.2021
19, 1314, 305, 02.07.2021, 282, 09.06.2021
20, 690, 305, 02.07.2021, 282, 09.06.2021
21, 521, 305, 02.07.2021, 282, 09.06.2021
22, 784, 305, 02.07.2021, 282, 09.06.2021
9, 1210, 312, 09.07.2021, 262, 20.05.2021
11, 1385, 312, 09.07.2021, 262, 20.05.2021
12, 1400, 312, 09.07.2021, 262, 20.05.2021
13, 1425, 312, 09.07.2021, 298, 25.06.2021
14, 1210, 312, 09.07.2021, 298, 25.06.2021
15, 1725, 312, 09.07.2021, 298, 25.06.2021
16, 1060, 312, 09.07.2021, 289, 16.06.2021
17, 240, 312, 09.07.2021, 289, 16.06.2021
18, 635, 312, 09.07.2021, 289, 16.06.2021
19, 850, 312, 09.07.2021, 289, 16.06.2021
20, 445, 312, 09.07.2021, 289, 16.06.2021
21, 365, 312, 09.07.2021, 289, 16.06.2021
22, 765, 312, 09.07.2021, 289, 16.06.2021
9, 1210, 319, 16.07.2021, 268, 26.05.2021
10, 500, 319, 16.07.2021, 268, 26.05.2021
11, 1385, 319, 16.07.2021, 268, 26.05.2021
12, 1190, 319, 16.07.2021, 268, 26.05.2021
13, 1425, 319, 16.07.2021, 305, 02.07.2021
14, 1210, 319, 16.07.2021, 305, 02.07.2021
15, 1515, 319, 16.07.2021, 305, 02.07.2021
16, 1060, 319, 16.07.2021, 296, 23.06.2021
17, 240, 319, 16.07.2021, 296, 23.06.2021
18, 635, 319, 16.07.2021, 296, 23.06.2021
19, 850, 319, 16.07.2021, 296, 23.06.2021
20, 445, 319, 16.07.2021, 296, 23.06.2021
21, 365, 319, 16.07.2021, 296, 23.06.2021
22, 555, 319, 16.07.2021, 296, 23.06.2021
9, 1210, 326, 23.07.2021, 276, 03.06.2021
10, 500, 326, 23.07.2021, 276, 03.06.2021
11, 1385, 326, 23.07.2021, 276, 03.06.2021
12, 1190, 326, 23.07.2021, 276, 03.06.2021
13, 1425, 326, 23.07.2021, 312, 09.07.2021
14, 1210, 326, 23.07.2021, 312, 09.07.2021
15, 1515, 326, 23.07.2021, 312, 09.07.2021
16, 1060, 326, 23.07.2021, 303, 30.06.2021
17, 240, 326, 23.07.2021, 303, 30.06.2021
18, 635, 326, 23.07.2021, 303, 30.06.2021
19, 850, 326, 23.07.2021, 303, 30.06.2021
20, 445, 326, 23.07.2021, 303, 30.06.2021
21, 365, 326, 23.07.2021, 303, 30.06.2021
22, 555, 326, 23.07.2021, 303, 30.06.2021
9, 1435, 333, 30.07.2021, 283, 10.06.2021
10, 500, 333, 30.07.2021, 283, 10.06.2021
11, 2641, 333, 30.07.2021, 283, 10.06.2021
12, 1635, 333, 30.07.2021, 283, 10.06.2021
13, 2689, 333, 30.07.2021, 319, 16.07.2021
14, 1435, 333, 30.07.2021, 319, 16.07.2021
15, 1984, 333, 30.07.2021, 319, 16.07.2021
16, 2292, 333, 30.07.2021, 310, 07.07.2021
17, 237, 333, 30.07.2021, 310, 07.07.2021
18, 882, 333, 30.07.2021, 310, 07.07.2021
19, 1021, 333, 30.07.2021, 310, 07.07.2021
20, 526, 333, 30.07.2021, 310, 07.07.2021
21, 397, 333, 30.07.2021, 310, 07.07.2021
22, 753, 333, 30.07.2021, 310, 07.07.2021
9, 900, 340, 06.08.2021, 291, 18.06.2021
11, 1035, 340, 06.08.2021, 291, 18.06.2021
12, 890, 340, 06.08.2021, 291, 18.06.2021
13, 1070, 340, 06.08.2021, 326, 23.07.2021
14, 900, 340, 06.08.2021, 326, 23.07.2021
15, 1130, 340, 06.08.2021, 326, 23.07.2021
16, 795, 340, 06.08.2021, 317, 14.07.2021
17, 175, 340, 06.08.2021, 317, 14.07.2021
18, 475, 340, 06.08.2021, 317, 14.07.2021
19, 630, 340, 06.08.2021, 317, 14.07.2021
20, 335, 340, 06.08.2021, 317, 14.07.2021
21, 275, 340, 06.08.2021, 317, 14.07.2021
22, 415, 340, 06.08.2021, 317, 14.07.2021
9, 900, 347, 13.08.2021, 298, 25.06.2021
10, 500, 347, 13.08.2021, 298, 25.06.2021
11, 1035, 347, 13.08.2021, 298, 25.06.2021
12, 890, 347, 13.08.2021, 298, 25.06.2021
13, 1070, 347, 13.08.2021, 333, 30.07.2021
14, 900, 347, 13.08.2021, 333, 30.07.2021
15, 1130, 347, 13.08.2021, 333, 30.07.2021
16, 795, 347, 13.08.2021, 324, 21.07.2021
17, 175, 347, 13.08.2021, 324, 21.07.2021
18, 475, 347, 13.08.2021, 324, 21.07.2021
19, 630, 347, 13.08.2021, 324, 21.07.2021
20, 335, 347, 13.08.2021, 324, 21.07.2021
21, 275, 347, 13.08.2021, 324, 21.07.2021
22, 415, 347, 13.08.2021, 324, 21.07.2021
9, 900, 354, 20.08.2021, 305, 02.07.2021
11, 1035, 354, 20.08.2021, 305, 02.07.2021
12, 890, 354, 20.08.2021, 305, 02.07.2021
13, 1070, 354, 20.08.2021, 340, 06.08.2021
14, 900, 354, 20.08.2021, 340, 06.08.2021
15, 1130, 354, 20.08.2021, 340, 06.08.2021
16, 795, 354, 20.08.2021, 331, 28.07.2021
17, 175, 354, 20.08.2021, 331, 28.07.2021
18, 475, 354, 20.08.2021, 331, 28.07.2021
19, 630, 354, 20.08.2021, 331, 28.07.2021
20, 335, 354, 20.08.2021, 331, 28.07.2021
21, 275, 354, 20.08.2021, 331, 28.07.2021
22, 415, 354, 20.08.2021, 331, 28.07.2021
9, 786, 361, 27.08.2021, 312, 09.07.2021
10, 500, 361, 27.08.2021, 312, 09.07.2021
11, 944, 361, 27.08.2021, 312, 09.07.2021
12, 789, 361, 27.08.2021, 312, 09.07.2021
13, 974, 361, 27.08.2021, 347, 13.08.2021
14, 786, 361, 27.08.2021, 347, 13.08.2021
15, 997, 361, 27.08.2021, 347, 13.08.2021
16, 736, 361, 27.08.2021, 336, 02.08.2021
17, 150, 361, 27.08.2021, 336, 02.08.2021
18, 415, 361, 27.08.2021, 336, 02.08.2021
19, 556, 361, 27.08.2021, 336, 02.08.2021
20, 288, 361, 27.08.2021, 336, 02.08.2021
21, 238, 361, 27.08.2021, 336, 02.08.2021
22, 374, 361, 27.08.2021, 336, 02.08.2021
9, 681, 368, 03.09.2021, 318, 15.07.2021
11, 973, 368, 03.09.2021, 318, 15.07.2021
12, 715, 368, 03.09.2021, 318, 15.07.2021
13, 998, 368, 03.09.2021, 354, 20.08.2021
14, 681, 368, 03.09.2021, 354, 20.08.2021
15, 890, 368, 03.09.2021, 354, 20.08.2021
16, 798, 368, 03.09.2021, 343, 09.08.2021
17, 125, 368, 03.09.2021, 343, 09.08.2021
18, 390, 368, 03.09.2021, 343, 09.08.2021
19, 475, 368, 03.09.2021, 343, 09.08.2021
20, 256, 368, 03.09.2021, 343, 09.08.2021
21, 200, 368, 03.09.2021, 343, 09.08.2021
22, 325, 368, 03.09.2021, 343, 09.08.2021
9, 675, 375, 10.09.2021, 325, 22.07.2021
10, 500, 375, 10.09.2021, 325, 22.07.2021
11, 930, 375, 10.09.2021, 325, 22.07.2021
12, 700, 375, 10.09.2021, 325, 22.07.2021
13, 955, 375, 10.09.2021, 361, 27.08.2021
