0, 01.10.2020, 05.03.2021, 186, 186, 1, 801
0, 01.10.2020, 05.03.2021, 186, 186, 2, 499
0, 01.10.2020, 05.03.2021, 186, 186, 3, 348
0, 01.10.2020, 05.03.2021, 186, 186, 4, 252
0, 01.10.2020, 05.03.2021, 186, 186, 5, 184
0, 01.10.2020, 05.03.2021, 186, 186, 6, 287
0, 01.10.2020, 05.03.2021, 186, 186, 7, 408
0, 01.10.2020, 05.03.2021, 186, 186, 8, 438
0, 01.10.2020, 12.03.2021, 193, 193, 1, 2499
0, 01.10.2020, 12.03.2021, 193, 193, 2, 945
0, 01.10.2020, 12.03.2021, 193, 193, 3, 563
0, 01.10.2020, 12.03.2021, 193, 193, 4, 353
0, 01.10.2020, 12.03.2021, 193, 193, 5, 236
0, 01.10.2020, 12.03.2021, 193, 193, 6, 411
0, 01.10.2020, 12.03.2021, 193, 193, 7, 716
0, 01.10.2020, 12.03.2021, 193, 193, 8, 793
0, 01.10.2020, 19.03.2021, 200, 200, 1, 845
0, 01.10.2020, 19.03.2021, 200, 200, 2, 505
0, 01.10.2020, 19.03.2021, 200, 200, 3, 355
0, 01.10.2020, 19.03.2021, 200, 200, 4, 260
0, 01.10.2020, 19.03.2021, 200, 200, 5, 190
0, 01.10.2020, 19.03.2021, 200, 200, 6, 295
0, 01.10.2020, 19.03.2021, 200, 200, 7, 415
0, 01.10.2020, 19.03.2021, 200, 200, 8, 445
0, 01.10.2020, 26.03.2021, 207, 207, 1, 845
0, 01.10.2020, 26.03.2021, 207, 207, 2, 505
0, 01.10.2020, 26.03.2021, 207, 207, 3, 355
0, 01.10.2020, 26.03.2021, 207, 207, 4, 260
0, 01.10.2020, 26.03.2021, 207, 207, 5, 190
0, 01.10.2020, 26.03.2021, 207, 207, 6, 295
0, 01.10.2020, 26.03.2021, 207, 207, 7, 415
0, 01.10.2020, 26.03.2021, 207, 207, 8, 445
0, 01.10.2020, 01.04.2021, 213, 213, 1, 676
0, 01.10.2020, 01.04.2021, 213, 213, 2, 404
0, 01.10.2020, 01.04.2021, 213, 213, 3, 284
0, 01.10.2020, 01.04.2021, 213, 213, 4, 208
0, 01.10.2020, 01.04.2021, 213, 213, 5, 152
0, 01.10.2020, 01.04.2021, 213, 213, 6, 236
0, 01.10.2020, 01.04.2021, 213, 213, 7, 332
0, 01.10.2020, 01.04.2021, 213, 213, 8, 356
0, 01.10.2020, 09.04.2021, 221, 221, 1, 2274
0, 01.10.2020, 09.04.2021, 221, 221, 2, 745
0, 01.10.2020, 09.04.2021, 221, 221, 3, 528
0, 01.10.2020, 09.04.2021, 221, 221, 4, 391
0, 01.10.2020, 09.04.2021, 221, 221, 5, 280
0, 01.10.2020, 09.04.2021, 221, 221, 6, 439
0, 01.10.2020, 09.04.2021, 221, 221, 7, 621
0, 01.10.2020, 09.04.2021, 221, 221, 8, 658
0, 01.10.2020, 16.04.2021, 228, 228, 1, 3185
0, 01.10.2020, 16.04.2021, 228, 228, 2, 1010
0, 01.10.2020, 16.04.2021, 228, 228, 3, 660
0, 01.10.2020, 16.04.2021, 228, 228, 4, 475
0, 01.10.2020, 16.04.2021, 228, 228, 5, 350
0, 01.10.2020, 16.04.2021, 228, 228, 6, 540
0, 01.10.2020, 16.04.2021, 228, 228, 7, 765
0, 01.10.2020, 16.04.2021, 228, 228, 8, 815
0, 01.10.2020, 23.04.2021, 235, 235, 1, 1555
0, 01.10.2020, 23.04.2021, 235, 235, 2, 1569
0, 01.10.2020, 23.04.2021, 235, 235, 3, 980
0, 01.10.2020, 23.04.2021, 235, 235, 4, 636
0, 01.10.2020, 23.04.2021, 235, 235, 5, 430
0, 01.10.2020, 23.04.2021, 235, 235, 6, 741
0, 01.10.2020, 23.04.2021, 235, 235, 7, 1074
0, 01.10.2020, 23.04.2021, 235, 235, 8, 815
0, 01.10.2020, 30.04.2021, 242, 242, 1, 1555
0, 01.10.2020, 30.04.2021, 242, 242, 2, 930
0, 01.10.2020, 30.04.2021, 242, 242, 3, 660
0, 01.10.2020, 30.04.2021, 242, 242, 4, 475
0, 01.10.2020, 30.04.2021, 242, 242, 5, 350
0, 01.10.2020, 30.04.2021, 242, 242, 6, 540
0, 01.10.2020, 30.04.2021, 242, 242, 7, 939
0, 01.10.2020, 30.04.2021, 242, 242, 8, 1397
0, 01.10.2020, 07.05.2021, 249, 249, 1, 3175
0, 01.10.2020, 07.05.2021, 249, 249, 2, 877
0, 01.10.2020, 07.05.2021, 249, 249, 3, 621
0, 01.10.2020, 07.05.2021, 249, 249, 4, 454
0, 01.10.2020, 07.05.2021, 249, 249, 5, 332
0, 01.10.2020, 07.05.2021, 249, 249, 6, 506
0, 01.10.2020, 07.05.2021, 249, 249, 7, 726
0, 01.10.2020, 07.05.2021, 249, 249, 8, 767
0, 01.10.2020, 14.05.2021, 256, 256, 1, 1760
0, 01.10.2020, 14.05.2021, 256, 256, 2, 1313
0, 01.10.2020, 14.05.2021, 256, 256, 3, 770
0, 01.10.2020, 14.05.2021, 256, 256, 4, 486
0, 01.10.2020, 14.05.2021, 256, 256, 5, 318
0, 01.10.2020, 14.05.2021, 256, 256, 6, 429
0, 01.10.2020, 14.05.2021, 256, 256, 7, 564
0, 01.10.2020, 14.05.2021, 256, 256, 8, 600
0, 01.10.2020, 21.05.2021, 263, 263, 1, 1430
0, 01.10.2020, 21.05.2021, 263, 263, 2, 855
0, 01.10.2020, 21.05.2021, 263, 263, 3, 605
0, 01.10.2020, 21.05.2021, 263, 263, 4, 440
0, 01.10.2020, 21.05.2021, 263, 263, 5, 325
0, 01.10.2020, 21.05.2021, 263, 263, 6, 651
0, 01.10.2020, 21.05.2021, 263, 263, 7, 1125
0, 01.10.2020, 21.05.2021, 263, 263, 8, 1263
0, 01.10.2020, 28.05.2021, 270, 270, 1, 1144
0, 01.10.2020, 28.05.2021, 270, 270, 2, 684
0, 01.10.2020, 28.05.2021, 270, 270, 3, 484
0, 01.10.2020, 28.05.2021, 270, 270, 4, 352
0, 01.10.2020, 28.05.2021, 270, 270, 5, 260
0, 01.10.2020, 28.05.2021, 270, 270, 6, 396
0, 01.10.2020, 28.05.2021, 270, 270, 7, 564
0, 01.10.2020, 28.05.2021, 270, 270, 8, 600
0, 01.10.2020, 04.06.2021, 277, 277, 1, 1065
0, 01.10.2020, 04.06.2021, 277, 277, 2, 642
0, 01.10.2020, 04.06.2021, 277, 277, 3, 455
0, 01.10.2020, 04.06.2021, 277, 277, 4, 328
0, 01.10.2020, 04.06.2021, 277, 277, 5, 244
0, 01.10.2020, 04.06.2021, 277, 277, 6, 375
0, 01.10.2020, 04.06.2021, 277, 277, 7, 527
0, 01.10.2020, 04.06.2021, 277, 277, 8, 567
0, 01.10.2020, 11.06.2021, 284, 284, 1, 3362
0, 01.10.2020, 11.06.2021, 284, 284, 2, 1033
0, 01.10.2020, 11.06.2021, 284, 284, 3, 510
0, 01.10.2020, 11.06.2021, 284, 284, 4, 370
0, 01.10.2020, 11.06.2021, 284, 284, 5, 270
0, 01.10.2020, 11.06.2021, 284, 284, 6, 415
0, 01.10.2020, 11.06.2021, 284, 284, 7, 590
0, 01.10.2020, 11.06.2021, 284, 284, 8, 630
0, 01.10.2020, 18.06.2021, 291, 291, 1, 1200
0, 01.10.2020, 18.06.2021, 291, 291, 2, 988
0, 01.10.2020, 18.06.2021, 291, 291, 3, 764
0, 01.10.2020, 18.06.2021, 291, 291, 4, 496
0, 01.10.2020, 18.06.2021, 291, 291, 5, 333
0, 01.10.2020, 18.06.2021, 291, 291, 6, 585
0, 01.10.2020, 18.06.2021, 291, 291, 7, 989
0, 01.10.2020, 18.06.2021, 291, 291, 8, 1096
0, 01.10.2020, 25.06.2021, 298, 298, 1, 1200
0, 01.10.2020, 25.06.2021, 298, 298, 2, 715
0, 01.10.2020, 25.06.2021, 298, 298, 3, 510
0, 01.10.2020, 25.06.2021, 298, 298, 4, 370
0, 01.10.2020, 25.06.2021, 298, 298, 5, 270
0, 01.10.2020, 25.06.2021, 298, 298, 6, 415
0, 01.10.2020, 25.06.2021, 298, 298, 7, 590
0, 01.10.2020, 25.06.2021, 298, 298, 8, 630
0, 01.10.2020, 02.07.2021, 305, 305, 1, 1186
0, 01.10.2020, 02.07.2021, 305, 305, 2, 706
0, 01.10.2020, 02.07.2021, 305, 305, 3, 514
0, 01.10.2020, 02.07.2021, 305, 305, 4, 373
0, 01.10.2020, 02.07.2021, 305, 305, 5, 273
0, 01.10.2020, 02.07.2021, 305, 305, 6, 419
0, 01.10.2020, 02.07.2021, 305, 305, 7, 579
0, 01.10.2020, 02.07.2021, 305, 305, 8, 620
0, 01.10.2020, 09.07.2021, 312, 312, 1, 3042
0, 01.10.2020, 09.07.2021, 312, 312, 2, 1164
0, 01.10.2020, 09.07.2021, 312, 312, 3, 690
0, 01.10.2020, 09.07.2021, 312, 312, 4, 437
0, 01.10.2020, 09.07.2021, 312, 312, 5, 285
0, 01.10.2020, 09.07.2021, 312, 312, 6, 372
0, 01.10.2020, 09.07.2021, 312, 312, 7, 525
0, 01.10.2020, 09.07.2021, 312, 312, 8, 555
0, 01.10.2020, 16.07.2021, 319, 319, 1, 1060
0, 01.10.2020, 16.07.2021, 319, 319, 2, 635
0, 01.10.2020, 16.07.2021, 319, 319, 3, 445
0, 01.10.2020, 16.07.2021, 319, 319, 4, 325
0, 01.10.2020, 16.07.2021, 319, 319, 5, 240
0, 01.10.2020, 16.07.2021, 319, 319, 6, 514
0, 01.10.2020, 16.07.2021, 319, 319, 7, 877
0, 01.10.2020, 16.07.2021, 319, 319, 8, 994
0, 01.10.2020, 23.07.2021, 326, 326, 1, 1060
0, 01.10.2020, 23.07.2021, 326, 326, 2, 635
0, 01.10.2020, 23.07.2021, 326, 326, 3, 445
0, 01.10.2020, 23.07.2021, 326, 326, 4, 325
0, 01.10.2020, 23.07.2021, 326, 326, 5, 240
0, 01.10.2020, 23.07.2021, 326, 326, 6, 365
0, 01.10.2020, 23.07.2021, 326, 326, 7, 525
0, 01.10.2020, 23.07.2021, 326, 326, 8, 555
0, 01.10.2020, 30.07.2021, 333, 333, 1, 1060
0, 01.10.2020, 30.07.2021, 333, 333, 2, 635
0, 01.10.2020, 30.07.2021, 333, 333, 3, 445
0, 01.10.2020, 30.07.2021, 333, 333, 4, 325
0, 01.10.2020, 30.07.2021, 333, 333, 5, 240
0, 01.10.2020, 30.07.2021, 333, 333, 6, 365
0, 01.10.2020, 30.07.2021, 333, 333, 7, 525
0, 01.10.2020, 30.07.2021, 333, 333, 8, 555
0, 01.10.2020, 06.08.2021, 340, 340, 1, 2345
0, 01.10.2020, 06.08.2021, 340, 340, 2, 914
0, 01.10.2020, 06.08.2021, 340, 340, 3, 548
0, 01.10.2020, 06.08.2021, 340, 340, 4, 366
0, 01.10.2020, 06.08.2021, 340, 340, 5, 250
0, 01.10.2020, 06.08.2021, 340, 340, 6, 415
0, 01.10.2020, 06.08.2021, 340, 340, 7, 699
0, 01.10.2020, 06.08.2021, 340, 340, 8, 781
0, 01.10.2020, 13.08.2021, 347, 347, 1, 795
0, 01.10.2020, 13.08.2021, 347, 347, 2, 475
0, 01.10.2020, 13.08.2021, 347, 347, 3, 335
0, 01.10.2020, 13.08.2021, 347, 347, 4, 240
0, 01.10.2020, 13.08.2021, 347, 347, 5, 175
0, 01.10.2020, 13.08.2021, 347, 347, 6, 275
0, 01.10.2020, 13.08.2021, 347, 347, 7, 390
0, 01.10.2020, 13.08.2021, 347, 347, 8, 415
0, 01.10.2020, 20.08.2021, 354, 354, 1, 795
0, 01.10.2020, 20.08.2021, 354, 354, 2, 475
0, 01.10.2020, 20.08.2021, 354, 354, 3, 335
0, 01.10.2020, 20.08.2021, 354, 354, 4, 240
0, 01.10.2020, 20.08.2021, 354, 354, 5, 175
0, 01.10.2020, 20.08.2021, 354, 354, 6, 275
0, 01.10.2020, 20.08.2021, 354, 354, 7, 390
0, 01.10.2020, 20.08.2021, 354, 354, 8, 415
0, 01.10.2020, 27.08.2021, 361, 361, 1, 795
0, 01.10.2020, 27.08.2021, 361, 361, 2, 475
0, 01.10.2020, 27.08.2021, 361, 361, 3, 335
0, 01.10.2020, 27.08.2021, 361, 361, 4, 240
0, 01.10.2020, 27.08.2021, 361, 361, 5, 175
0, 01.10.2020, 27.08.2021, 361, 361, 6, 275
0, 01.10.2020, 27.08.2021, 361, 361, 7, 390
0, 01.10.2020, 27.08.2021, 361, 361, 8, 415
0, 01.10.2020, 03.09.2021, 368, 368, 1, 744
0, 01.10.2020, 03.09.2021, 368, 368, 2, 435
0, 01.10.2020, 03.09.2021, 368, 368, 3, 305
0, 01.10.2020, 03.09.2021, 368, 368, 4, 221
0, 01.10.2020, 03.09.2021, 368, 368, 5, 160
0, 01.10.2020, 03.09.2021, 368, 368, 6, 253
0, 01.10.2020, 03.09.2021, 368, 368, 7, 366
0, 01.10.2020, 03.09.2021, 368, 368, 8, 392
0, 01.10.2020, 10.09.2021, 375, 375, 1, 798
0, 01.10.2020, 10.09.2021, 375, 375, 2, 390
0, 01.10.2020, 10.09.2021, 375, 375, 3, 256
0, 01.10.2020, 10.09.2021, 375, 375, 4, 175
0, 01.10.2020, 10.09.2021, 375, 375, 5, 125
0, 01.10.2020, 10.09.2021, 375, 375, 6, 200
0, 01.10.2020, 10.09.2021, 375, 375, 7, 300
0, 01.10.2020, 10.09.2021, 375, 375, 8, 325
0, 01.10.2020, 17.09.2021, 382, 382, 1, 755
0, 01.10.2020, 17.09.2021, 382, 382, 2, 375
0, 01.10.2020, 17.09.2021, 382, 382, 3, 250
0, 01.10.2020, 17.09.2021, 382, 382, 4, 175
0, 01.10.2020, 17.09.2021, 382, 382, 5, 125
0, 01.10.2020, 17.09.2021, 382, 382, 6, 200
0, 01.10.2020, 17.09.2021, 382, 382, 7, 300
0, 01.10.2020, 17.09.2021, 382, 382, 8, 325
0, 01.10.2020, 24.09.2021, 389, 389, 1, 755
0, 01.10.2020, 24.09.2021, 389, 389, 2, 375
0, 01.10.2020, 24.09.2021, 389, 389, 3, 250
0, 01.10.2020, 24.09.2021, 389, 389, 4, 175
0, 01.10.2020, 24.09.2021, 389, 389, 5, 125
0, 01.10.2020, 24.09.2021, 389, 389, 6, 200
0, 01.10.2020, 24.09.2021, 389, 389, 7, 300
0, 01.10.2020, 24.09.2021, 389, 389, 8, 325
0, 01.10.2020, 01.10.2021, 396, 396, 1, 755
0, 01.10.2020, 01.10.2021, 396, 396, 2, 375
0, 01.10.2020, 01.10.2021, 396, 396, 3, 250
0, 01.10.2020, 01.10.2021, 396, 396, 4, 175
0, 01.10.2020, 01.10.2021, 396, 396, 5, 125
0, 01.10.2020, 01.10.2021, 396, 396, 6, 200
0, 01.10.2020, 01.10.2021, 396, 396, 7, 300
0, 01.10.2020, 01.10.2021, 396, 396, 8, 325
0, 01.10.2020, 08.10.2021, 403, 403, 1, 401
0, 01.10.2020, 08.10.2021, 403, 403, 2, 209
0, 01.10.2020, 08.10.2021, 403, 403, 3, 139
0, 01.10.2020, 08.10.2021, 403, 403, 4, 101
0, 01.10.2020, 08.10.2021, 403, 403, 5, 70
0, 01.10.2020, 08.10.2021, 403, 403, 6, 108
0, 01.10.2020, 08.10.2021, 403, 403, 7, 170
0, 01.10.2020, 08.10.2021, 403, 403, 8, 178
0, 01.10.2020, 15.10.2021, 410, 410, 1, 395
0, 01.10.2020, 15.10.2021, 410, 410, 2, 195
0, 01.10.2020, 15.10.2021, 410, 410, 3, 130
0, 01.10.2020, 15.10.2021, 410, 410, 4, 90
0, 01.10.2020, 15.10.2021, 410, 410, 5, 65
0, 01.10.2020, 15.10.2021, 410, 410, 6, 105
0, 01.10.2020, 15.10.2021, 410, 410, 7, 155
0, 01.10.2020, 15.10.2021, 410, 410, 8, 170
0, 01.10.2020, 22.10.2021, 417, 417, 1, 395
0, 01.10.2020, 22.10.2021, 417, 417, 2, 195
0, 01.10.2020, 22.10.2021, 417, 417, 3, 130
0, 01.10.2020, 22.10.2021, 417, 417, 4, 90
0, 01.10.2020, 22.10.2021, 417, 417, 5, 65
0, 01.10.2020, 22.10.2021, 417, 417, 6, 105
0, 01.10.2020, 22.10.2021, 417, 417, 7, 155
0, 01.10.2020, 22.10.2021, 417, 417, 8, 170
0, 01.10.2020, 29.10.2021, 424, 424, 1, 395
0, 01.10.2020, 29.10.2021, 424, 424, 2, 195
0, 01.10.2020, 29.10.2021, 424, 424, 3, 130
0, 01.10.2020, 29.10.2021, 424, 424, 4, 90
0, 01.10.2020, 29.10.2021, 424, 424, 5, 65
0, 01.10.2020, 29.10.2021, 424, 424, 6, 105
0, 01.10.2020, 29.10.2021, 424, 424, 7, 155
0, 01.10.2020, 29.10.2021, 424, 424, 8, 170
0, 01.10.2020, 05.11.2021, 431, 431, 1, 409
0, 01.10.2020, 05.11.2021, 431, 431, 2, 213
0, 01.10.2020, 05.11.2021, 431, 431, 3, 136
0, 01.10.2020, 05.11.2021, 431, 431, 4, 104
0, 01.10.2020, 05.11.2021, 431, 431, 5, 77
0, 01.10.2020, 05.11.2021, 431, 431, 6, 109
0, 01.10.2020, 05.11.2021, 431, 431, 7, 163
0, 01.10.2020, 05.11.2021, 431, 431, 8, 186
0, 01.10.2020, 12.11.2021, 438, 438, 1, 525
0, 01.10.2020, 12.11.2021, 438, 438, 2, 260
0, 01.10.2020, 12.11.2021, 438, 438, 3, 175
0, 01.10.2020, 12.11.2021, 438, 438, 4, 120
0, 01.10.2020, 12.11.2021, 438, 438, 5, 85
0, 01.10.2020, 12.11.2021, 438, 438, 6, 140
0, 01.10.2020, 12.11.2021, 438, 438, 7, 210
0, 01.10.2020, 12.11.2021, 438, 438, 8, 225
0, 01.10.2020, 19.11.2021, 445, 445, 1, 525
0, 01.10.2020, 19.11.2021, 445, 445, 2, 260
0, 01.10.2020, 19.11.2021, 445, 445, 3, 175
0, 01.10.2020, 19.11.2021, 445, 445, 4, 120
0, 01.10.2020, 19.11.2021, 445, 445, 5, 85
0, 01.10.2020, 19.11.2021, 445, 445, 6, 140
0, 01.10.2020, 19.11.2021, 445, 445, 7, 210
0, 01.10.2020, 19.11.2021, 445, 445, 8, 225
0, 01.10.2020, 26.11.2021, 452, 452, 1, 525
0, 01.10.2020, 26.11.2021, 452, 452, 2, 260
0, 01.10.2020, 26.11.2021, 452, 452, 3, 175
0, 01.10.2020, 26.11.2021, 452, 452, 4, 120
0, 01.10.2020, 26.11.2021, 452, 452, 5, 85
0, 01.10.2020, 26.11.2021, 452, 452, 6, 140
0, 01.10.2020, 26.11.2021, 452, 452, 7, 210
0, 01.10.2020, 26.11.2021, 452, 452, 8, 225
0, 01.10.2020, 03.12.2021, 459, 459, 1, 468
0, 01.10.2020, 03.12.2021, 459, 459, 2, 232
0, 01.10.2020, 03.12.2021, 459, 459, 3, 156
0, 01.10.2020, 03.12.2021, 459, 459, 4, 124
0, 01.10.2020, 03.12.2021, 459, 459, 5, 76
0, 01.10.2020, 03.12.2021, 459, 459, 6, 129
0, 01.10.2020, 03.12.2021, 459, 459, 7, 204
0, 01.10.2020, 03.12.2021, 459, 459, 8, 205
0, 01.10.2020, 10.12.2021, 466, 466, 1, 360
0, 01.10.2020, 10.12.2021, 466, 466, 2, 180
0, 01.10.2020, 10.12.2021, 466, 466, 3, 120
0, 01.10.2020, 10.12.2021, 466, 466, 4, 80
0, 01.10.2020, 10.12.2021, 466, 466, 5, 60
0, 01.10.2020, 10.12.2021, 466, 466, 6, 95
0, 01.10.2020, 10.12.2021, 466, 466, 7, 140
0, 01.10.2020, 10.12.2021, 466, 466, 8, 155
0, 01.10.2020, 17.12.2021, 473, 473, 1, 360
0, 01.10.2020, 17.12.2021, 473, 473, 2, 180
0, 01.10.2020, 17.12.2021, 473, 473, 3, 120
0, 01.10.2020, 17.12.2021, 473, 473, 4, 80
0, 01.10.2020, 17.12.2021, 473, 473, 5, 60
0, 01.10.2020, 17.12.2021, 473, 473, 6, 95
0, 01.10.2020, 17.12.2021, 473, 473, 7, 140
0, 01.10.2020, 17.12.2021, 473, 473, 8, 155
0, 01.10.2020, 24.12.2021, 480, 480, 1, 360
0, 01.10.2020, 24.12.2021, 480, 480, 2, 180
0, 01.10.2020, 24.12.2021, 480, 480, 3, 120
0, 01.10.2020, 24.12.2021, 480, 480, 4, 80
0, 01.10.2020, 24.12.2021, 480, 480, 5, 60
0, 01.10.2020, 24.12.2021, 480, 480, 6, 95
0, 01.10.2020, 24.12.2021, 480, 480, 7, 140
0, 01.10.2020, 24.12.2021, 480, 480, 8, 155
0, 01.10.2020, 31.12.2021, 487, 487, 1, 360
0, 01.10.2020, 31.12.2021, 487, 487, 2, 180
0, 01.10.2020, 31.12.2021, 487, 487, 3, 120
0, 01.10.2020, 31.12.2021, 487, 487, 4, 80
0, 01.10.2020, 31.12.2021, 487, 487, 5, 60
0, 01.10.2020, 31.12.2021, 487, 487, 6, 95
0, 01.10.2020, 31.12.2021, 487, 487, 7, 140
0, 01.10.2020, 31.12.2021, 487, 487, 8, 155
